DATE;PRES;IGRO;RAFF;RAIN;TERM;DIRV;RADD;VELV;PV_PRODUCTION;
07/03/2016 22:00;937.5;59.0;4.0;0.0;3.0;233.0;0.0;1.0;0;
07/03/2016 23:00;937.2;59.0;5.6;0.0;3.0;234.0;0.0;3.0;0;
08/03/2016 00:00;937.2;63.0;5.6;0.0;1.0;237.0;0.0;2.0;0;
08/03/2016 01:00;937.4;62.0;3.9;0.0;2.0;229.0;0.0;1.0;0;
08/03/2016 02:00;937.6;58.0;2.9;0.0;2.0;236.0;0.0;1.0;0;
08/03/2016 03:00;937.5;54.0;3.7;0.0;2.0;233.0;0.0;2.0;0;
08/03/2016 04:00;937.7;59.0;3.5;0.0;1.0;246.0;0.0;1.0;0;
08/03/2016 05:00;938.5;67.0;2.3;0.0;1.0;250.0;0.0;1.0;0;
08/03/2016 06:00;938.8;63.0;3.1;0.0;1.0;235.0;0.0;1.0;0;
08/03/2016 07:00;939.7;60.0;3.8;0.0;1.0;240.0;0.0;1.0;38;
08/03/2016 08:00;940.7;58.0;2.8;0.0;1.0;233.0;70.0;1.0;712;
08/03/2016 09:00;941.8;53.0;3.6;0.0;2.0;235.0;152.0;2.0;2947;
08/03/2016 10:00;942.5;42.0;4.0;0.0;3.0;239.0;251.0;1.0;4902;
08/03/2016 11:00;942.5;33.0;4.8;0.0;6.0;259.0;662.0;2.0;11721;
08/03/2016 12:00;942.7;31.0;5.4;0.0;6.0;206.0;786.0;2.0;14106;
08/03/2016 13:00;942.9;22.0;4.4;0.0;7.0;179.0;787.0;1.0;15833;
08/03/2016 14:00;942.9;21.0;4.3;0.0;7.0;166.0;704.0;1.0;15260;
08/03/2016 15:00;943.0;19.0;4.1;0.0;7.0;84.0;614.0;2.0;14357;
08/03/2016 16:00;943.0;25.0;4.9;0.0;7.0;105.0;462.0;1.0;11894;
08/03/2016 17:00;943.0;33.0;4.3;0.0;7.0;17.0;300.0;1.0;8696;
08/03/2016 18:00;943.3;38.0;3.3;0.0;6.0;160.0;72.0;1.0;3285;
08/03/2016 19:00;943.8;50.0;2.2;0.0;6.0;256.0;0.0;1.0;199;
08/03/2016 20:00;944.4;54.0;3.0;0.0;5.0;255.0;0.0;1.0;0;
08/03/2016 21:00;944.8;48.0;3.0;0.0;4.0;244.0;0.0;1.0;0;
08/03/2016 22:00;945.4;48.0;3.8;0.0;4.0;298.0;0.0;1.0;0;
08/03/2016 23:00;945.5;64.0;3.0;0.0;3.0;247.0;0.0;1.0;0;
09/03/2016 00:00;945.4;52.0;3.4;0.0;3.0;234.0;0.0;2.0;0;
09/03/2016 01:00;945.4;51.0;3.6;0.0;2.0;244.0;0.0;2.0;0;
09/03/2016 02:00;945.3;53.0;4.9;0.0;2.0;235.0;0.0;2.0;0;
09/03/2016 03:00;945.1;49.0;3.8;0.0;1.0;236.0;0.0;1.0;0;
09/03/2016 04:00;944.4;45.0;4.4;0.0;1.0;236.0;0.0;2.0;0;
09/03/2016 05:00;944.4;51.0;4.4;0.0;1.0;225.0;0.0;2.0;0;
09/03/2016 06:00;944.7;50.0;4.3;0.0;2.0;229.0;0.0;1.0;0;
09/03/2016 07:00;945.7;51.0;3.7;0.0;1.0;325.0;0.0;0.0;22;
09/03/2016 08:00;945.9;52.0;3.0;0.0;2.0;283.0;91.0;1.0;816;
09/03/2016 09:00;946.3;43.0;3.6;0.0;2.0;262.0;153.0;2.0;2937;
09/03/2016 10:00;946.3;35.0;2.7;0.0;4.0;299.0;225.0;0.0;4819;
09/03/2016 11:00;945.9;33.0;3.4;0.0;3.0;90.0;358.0;1.0;6666;
09/03/2016 12:00;945.1;32.0;3.5;0.0;4.0;117.0;486.0;1.0;11837;
09/03/2016 13:00;944.3;32.0;3.5;0.0;4.0;105.0;489.0;1.0;13510;
09/03/2016 14:00;943.5;60.0;4.8;0.0;4.0;103.0;448.0;2.0;12427;
09/03/2016 15:00;942.7;54.0;4.2;0.0;4.0;113.0;523.0;1.0;9576;
09/03/2016 16:00;942.1;53.0;3.5;0.0;5.0;75.0;266.0;1.0;10810;
09/03/2016 17:00;941.9;63.0;2.4;0.0;4.0;36.0;100.0;0.0;3144;
09/03/2016 18:00;941.9;71.0;2.1;0.0;4.0;166.0;21.0;0.0;1371;
09/03/2016 19:00;942.0;76.0;1.8;0.0;4.0;173.0;0.0;0.0;137;
09/03/2016 20:00;942.1;79.0;3.0;0.0;4.0;222.0;0.0;1.0;0;
09/03/2016 21:00;942.0;66.0;3.2;0.0;3.0;234.0;0.0;2.0;0;
09/03/2016 22:00;942.0;59.0;3.8;0.0;3.0;231.0;0.0;1.0;0;
09/03/2016 23:00;942.1;56.0;4.4;0.0;3.0;249.0;0.0;2.0;0;
10/03/2016 00:00;941.9;54.0;4.0;0.0;3.0;229.0;0.0;1.0;0;
10/03/2016 01:00;942.1;51.0;4.4;0.0;4.0;233.0;0.0;2.0;0;
10/03/2016 02:00;942.4;51.0;4.2;0.0;4.0;232.0;0.0;2.0;0;
10/03/2016 03:00;942.1;49.0;4.9;0.0;4.0;222.0;0.0;2.0;0;
10/03/2016 04:00;942.1;49.0;5.4;0.0;4.0;229.0;0.0;2.0;0;
10/03/2016 05:00;942.5;53.0;4.5;0.0;4.0;239.0;0.0;2.0;0;
10/03/2016 06:00;943.1;50.0;5.9;0.0;4.0;228.0;0.0;3.0;0;
10/03/2016 07:00;943.6;58.0;6.9;0.0;4.0;225.0;0.0;3.0;0;
10/03/2016 08:00;944.2;57.0;7.2;0.0;4.0;225.0;37.0;3.0;557;
10/03/2016 09:00;944.7;57.0;6.5;0.0;5.0;227.0;106.0;2.0;1546;
10/03/2016 10:00;945.3;53.0;6.7;0.0;5.0;230.0;182.0;2.0;3987;
10/03/2016 11:00;945.7;51.0;5.5;0.0;6.0;232.0;235.0;2.0;5390;
10/03/2016 12:00;945.9;47.0;5.4;0.0;7.0;214.0;382.0;3.0;6262;
10/03/2016 13:00;945.9;38.0;4.6;0.0;8.0;204.0;481.0;2.0;9666;
10/03/2016 14:00;945.7;34.0;3.5;0.0;10.0;293.0;532.0;1.0;9229;
10/03/2016 15:00;945.4;35.0;3.3;0.0;11.0;283.0;628.0;1.0;12041;
10/03/2016 16:00;945.3;31.0;2.7;0.0;11.0;194.0;448.0;0.0;11494;
10/03/2016 17:00;945.1;37.0;3.9;0.0;11.0;170.0;257.0;1.0;7923;
10/03/2016 18:00;945.3;45.0;3.5;0.0;10.0;179.0;66.0;1.0;3264;
10/03/2016 19:00;945.8;50.0;4.7;0.0;9.0;214.0;0.0;2.0;265;
10/03/2016 20:00;946.4;52.0;6.1;0.0;8.0;235.0;0.0;2.0;0;
10/03/2016 21:00;946.8;54.0;6.7;0.0;7.0;239.0;0.0;3.0;0;
10/03/2016 22:00;946.9;55.0;6.2;0.0;7.0;235.0;0.0;2.0;0;
10/03/2016 23:00;947.0;52.0;6.4;0.0;7.0;231.0;0.0;3.0;0;
11/03/2016 00:00;947.1;53.0;6.2;0.0;6.0;235.0;0.0;3.0;0;
11/03/2016 01:00;947.1;53.0;6.2;0.0;6.0;235.0;0.0;2.0;0;
11/03/2016 02:00;947.4;53.0;5.4;0.0;5.0;241.0;0.0;2.0;0;
11/03/2016 03:00;947.4;52.0;4.5;0.0;6.0;237.0;0.0;2.0;0;
11/03/2016 04:00;947.3;56.0;3.9;0.0;5.0;237.0;0.0;2.0;0;
11/03/2016 05:00;947.6;55.0;3.1;0.0;5.0;234.0;0.0;1.0;0;
11/03/2016 06:00;948.0;55.0;2.5;0.0;5.0;230.0;0.0;1.0;0;
11/03/2016 07:00;948.2;57.0;3.3;0.0;5.0;226.0;0.0;1.0;42;
11/03/2016 08:00;948.7;59.0;3.5;0.0;5.0;233.0;64.0;1.0;937;
11/03/2016 09:00;949.3;55.0;2.8;0.0;6.0;329.0;264.0;0.0;2674;
11/03/2016 10:00;949.9;45.0;1.7;0.0;8.0;201.0;358.0;0.0;5500;
11/03/2016 11:00;950.3;42.0;3.2;0.0;9.0;359.0;336.0;1.0;8251;
11/03/2016 12:00;950.8;46.0;3.7;0.0;9.0;16.0;432.0;1.0;7298;
11/03/2016 13:00;951.0;46.0;3.4;0.0;9.0;39.0;264.0;1.0;6171;
11/03/2016 14:00;951.0;47.0;3.4;0.0;10.0;57.0;403.0;0.0;5820;
11/03/2016 15:00;951.2;46.0;2.9;0.0;10.0;356.0;201.0;1.0;6822;
11/03/2016 16:00;951.0;47.0;2.4;0.0;10.0;279.0;66.0;0.0;4006;
11/03/2016 17:00;951.2;54.0;3.6;0.0;9.0;320.0;16.0;0.0;1184;
11/03/2016 18:00;951.4;54.0;1.8;0.0;9.0;173.0;0.0;0.0;390;
11/03/2016 19:00;951.9;62.0;3.1;0.0;8.0;240.0;0.0;1.0;49;
11/03/2016 20:00;952.4;63.0;2.8;0.0;8.0;233.0;0.0;1.0;0;
11/03/2016 21:00;952.7;63.0;3.0;0.0;8.0;234.0;0.0;1.0;0;
11/03/2016 22:00;952.9;63.0;4.3;0.0;7.0;236.0;0.0;2.0;0;
11/03/2016 23:00;953.2;61.0;4.4;0.0;8.0;228.0;0.0;1.0;0;
12/03/2016 00:00;953.5;67.0;4.0;0.0;7.0;241.0;0.0;1.0;0;
12/03/2016 01:00;953.4;68.0;3.9;0.0;7.0;234.0;0.0;2.0;0;
12/03/2016 02:00;953.6;69.0;4.1;0.0;7.0;245.0;0.0;1.0;0;
12/03/2016 03:00;953.4;69.0;2.7;0.0;7.0;224.0;0.0;1.0;0;
12/03/2016 04:00;952.9;68.0;3.2;0.0;7.0;229.0;0.0;1.0;0;
12/03/2016 05:00;952.7;72.0;3.5;0.0;7.0;239.0;0.0;1.0;0;
12/03/2016 06:00;952.7;70.0;2.8;0.0;7.0;233.0;0.0;1.0;0;
12/03/2016 07:00;952.6;71.0;3.4;0.0;7.0;234.0;0.0;2.0;47;
12/03/2016 08:00;952.7;66.0;4.0;0.0;7.0;234.0;71.0;2.0;782;
12/03/2016 09:00;953.0;64.0;4.0;0.0;8.0;233.0;135.0;2.0;3145;
12/03/2016 10:00;952.9;49.0;3.5;0.0;10.0;67.0;569.0;1.0;4788;
12/03/2016 11:00;952.7;45.0;4.4;0.0;10.0;149.0;637.0;1.0;10521;
12/03/2016 12:00;952.5;43.0;4.2;0.0;11.0;118.0;695.0;0.0;14102;
12/03/2016 13:00;951.9;38.0;4.0;0.0;12.0;138.0;732.0;1.0;15159;
12/03/2016 14:00;951.2;32.0;4.3;0.0;13.0;108.0;681.0;1.0;15094;
12/03/2016 15:00;950.5;37.0;4.0;0.0;13.0;125.0;577.0;2.0;13972;
12/03/2016 16:00;950.4;36.0;4.8;0.0;13.0;65.0;426.0;1.0;11633;
12/03/2016 17:00;950.4;42.0;4.7;0.0;13.0;54.0;237.0;2.0;7939;
12/03/2016 18:00;950.7;48.0;5.1;0.0;12.0;54.0;55.0;1.0;3253;
12/03/2016 19:00;951.2;61.0;2.7;0.0;11.0;16.0;0.0;1.0;286;
12/03/2016 20:00;951.9;64.0;2.1;0.0;11.0;274.0;0.0;1.0;0;
12/03/2016 21:00;952.4;66.0;3.0;0.0;10.0;261.0;0.0;1.0;0;
12/03/2016 22:00;952.5;70.0;3.3;0.0;9.0;279.0;0.0;1.0;0;
12/03/2016 23:00;952.6;74.0;3.6;0.0;9.0;299.0;0.0;1.0;0;
13/03/2016 00:00;952.5;73.0;3.2;0.0;8.0;280.0;0.0;1.0;0;
13/03/2016 01:00;952.6;78.0;3.7;0.0;8.0;344.0;0.0;1.0;0;
13/03/2016 02:00;952.4;85.0;2.6;0.2;7.0;245.0;0.0;1.0;0;
13/03/2016 03:00;952.1;86.0;3.6;0.0;7.0;232.0;0.0;1.0;0;
13/03/2016 04:00;951.9;84.0;4.0;0.0;7.0;247.0;0.0;1.0;0;
13/03/2016 05:00;951.9;84.0;2.8;0.0;7.0;235.0;0.0;1.0;0;
13/03/2016 06:00;952.3;84.0;3.2;0.0;6.0;33.0;0.0;1.0;0;
13/03/2016 07:00;952.7;91.0;6.9;0.0;6.0;358.0;0.0;3.0;0;
13/03/2016 08:00;953.4;89.0;6.9;0.0;5.0;346.0;0.0;3.0;341;
13/03/2016 09:00;954.1;86.0;6.2;0.0;6.0;346.0;3.0;2.0;996;
13/03/2016 10:00;954.5;79.0;4.9;0.0;6.0;344.0;39.0;2.0;1510;
13/03/2016 11:00;954.6;79.0;4.5;0.0;6.0;282.0;57.0;1.0;2015;
13/03/2016 12:00;954.8;79.0;4.2;0.0;7.0;348.0;166.0;1.0;3540;
13/03/2016 13:00;954.6;65.0;4.4;0.0;8.0;282.0;221.0;1.0;4107;
13/03/2016 14:00;954.1;61.0;3.8;0.0;8.0;304.0;147.0;1.0;5287;
13/03/2016 15:00;954.1;69.0;3.6;0.0;8.0;299.0;119.0;1.0;4155;
13/03/2016 16:00;954.0;67.0;3.5;0.0;8.0;220.0;145.0;1.0;3764;
13/03/2016 17:00;954.1;64.0;4.4;0.0;8.0;224.0;80.0;2.0;2681;
13/03/2016 18:00;954.2;65.0;4.3;0.0;8.0;231.0;0.0;1.0;929;
13/03/2016 19:00;954.5;69.0;4.0;0.0;8.0;226.0;0.0;1.0;158;
13/03/2016 20:00;954.6;73.0;4.0;0.0;7.0;232.0;0.0;2.0;0;
13/03/2016 21:00;954.9;71.0;3.8;0.0;7.0;235.0;0.0;1.0;0;
13/03/2016 22:00;955.2;71.0;4.1;0.0;7.0;233.0;0.0;2.0;0;
13/03/2016 23:00;955.4;71.0;4.2;0.0;7.0;234.0;0.0;2.0;0;
14/03/2016 00:00;955.4;68.0;5.0;0.0;7.0;231.0;0.0;2.0;0;
14/03/2016 01:00;955.3;69.0;4.7;0.0;7.0;238.0;0.0;2.0;0;
14/03/2016 02:00;955.3;71.0;6.9;0.0;7.0;233.0;0.0;2.0;0;
14/03/2016 03:00;955.1;72.0;5.2;0.0;6.0;227.0;0.0;2.0;0;
14/03/2016 04:00;955.1;72.0;4.9;0.0;7.0;236.0;0.0;1.0;0;
14/03/2016 05:00;955.2;75.0;3.4;0.0;6.0;242.0;0.0;1.0;0;
14/03/2016 06:00;955.6;81.0;3.1;0.0;6.0;249.0;0.0;1.0;0;
14/03/2016 07:00;956.2;85.0;3.3;0.0;6.0;328.0;0.0;1.0;0;
14/03/2016 08:00;956.8;90.0;3.1;0.2;5.0;168.0;0.0;0.0;306;
14/03/2016 09:00;957.1;91.0;3.4;0.0;5.0;212.0;67.0;2.0;961;
14/03/2016 10:00;957.4;85.0;4.4;0.0;5.0;235.0;141.0;2.0;2924;
14/03/2016 11:00;957.5;77.0;4.5;0.0;6.0;269.0;283.0;0.0;4941;
14/03/2016 12:00;957.4;69.0;4.2;0.0;7.0;267.0;198.0;2.0;8892;
14/03/2016 13:00;957.3;65.0;3.3;0.0;8.0;290.0;171.0;1.0;7425;
14/03/2016 14:00;956.7;60.0;3.2;0.0;8.0;239.0;332.0;1.0;6758;
14/03/2016 15:00;956.3;53.0;4.1;0.0;9.0;310.0;148.0;1.0;7518;
14/03/2016 16:00;956.2;68.0;3.5;0.2;8.0;8.0;70.0;1.0;1975;
14/03/2016 17:00;956.3;71.0;3.3;0.0;7.0;68.0;76.0;1.0;2370;
14/03/2016 18:00;956.4;71.0;3.0;0.0;7.0;64.0;21.0;0.0;1242;
14/03/2016 19:00;956.7;79.0;2.7;0.0;7.0;202.0;0.0;1.0;307;
14/03/2016 20:00;956.4;84.0;4.3;0.0;6.0;236.0;0.0;2.0;0;
14/03/2016 21:00;956.7;81.0;5.1;0.0;6.0;233.0;0.0;2.0;0;
14/03/2016 22:00;956.9;79.0;4.8;0.0;6.0;235.0;0.0;2.0;0;
14/03/2016 23:00;956.9;79.0;4.7;0.0;6.0;237.0;0.0;2.0;0;
15/03/2016 00:00;956.7;78.0;4.4;0.0;6.0;235.0;0.0;2.0;0;
15/03/2016 01:00;956.2;76.0;4.7;0.0;6.0;231.0;0.0;2.0;0;
15/03/2016 02:00;955.8;74.0;5.0;0.0;6.0;230.0;0.0;2.0;0;
15/03/2016 03:00;955.2;73.0;4.5;0.0;6.0;236.0;0.0;1.0;0;
15/03/2016 04:00;954.7;72.0;3.8;0.0;6.0;235.0;0.0;2.0;0;
15/03/2016 05:00;954.3;77.0;3.7;0.0;5.0;237.0;0.0;1.0;0;
15/03/2016 06:00;954.0;74.0;3.3;0.0;5.0;239.0;0.0;1.0;0;
15/03/2016 07:00;953.7;73.0;4.3;0.0;5.0;234.0;0.0;2.0;101;
15/03/2016 08:00;953.1;64.0;4.9;0.0;6.0;230.0;176.0;3.0;1158;
15/03/2016 09:00;952.4;51.0;5.9;0.0;7.0;231.0;383.0;2.0;4229;
15/03/2016 10:00;951.6;37.0;6.1;0.0;9.0;214.0;560.0;2.0;8637;
15/03/2016 11:00;950.9;29.0;4.4;0.0;11.0;209.0;689.0;1.0;12132;
15/03/2016 12:00;949.6;26.0;4.1;0.0;13.0;14.0;768.0;1.0;14449;
15/03/2016 13:00;948.2;24.0;5.2;0.0;13.0;165.0;787.0;0.0;15621;
15/03/2016 14:00;946.5;23.0;4.5;0.0;13.0;113.0;636.0;2.0;14423;
15/03/2016 15:00;945.2;22.0;4.5;0.0;14.0;87.0;558.0;2.0;14004;
15/03/2016 16:00;944.2;20.0;4.5;0.0;14.0;97.0;515.0;2.0;12362;
15/03/2016 17:00;943.6;22.0;4.9;0.0;14.0;100.0;246.0;2.0;7877;
15/03/2016 18:00;944.2;25.0;5.8;0.0;13.0;68.0;21.0;2.0;1695;
15/03/2016 19:00;944.7;59.0;5.2;0.0;11.0;32.0;0.0;1.0;155;
15/03/2016 20:00;945.1;70.0;4.7;0.0;9.0;333.0;0.0;2.0;0;
15/03/2016 21:00;945.7;74.0;4.5;0.0;9.0;47.0;0.0;0.0;0;
15/03/2016 22:00;945.8;75.0;2.5;0.0;8.0;334.0;0.0;1.0;0;
15/03/2016 23:00;946.0;73.0;2.9;0.0;8.0;350.0;0.0;2.0;0;
16/03/2016 00:00;946.2;83.0;2.7;0.0;7.0;337.0;0.0;1.0;0;
16/03/2016 01:00;946.0;84.0;3.7;0.0;7.0;326.0;0.0;2.0;0;
16/03/2016 02:00;945.9;89.0;4.7;0.0;5.0;318.0;0.0;1.0;0;
16/03/2016 03:00;945.8;92.0;4.4;0.0;5.0;336.0;0.0;2.0;0;
16/03/2016 04:00;946.0;97.0;10.8;1.0;4.0;346.0;0.0;6.0;0;
16/03/2016 05:00;946.9;99.0;11.9;1.0;1.0;346.0;0.0;6.0;0;
16/03/2016 06:00;948.4;100.0;10.0;0.4;0.0;334.0;0.0;3.0;0;
16/03/2016 07:00;949.5;100.0;5.9;2.0;0.0;323.0;0.0;2.0;0;
16/03/2016 08:00;950.2;100.0;4.3;2.4;0.0;318.0;25.0;1.0;210;
16/03/2016 09:00;950.9;100.0;3.1;1.2;1.0;290.0;75.0;0.0;385;
16/03/2016 10:00;952.1;98.0;8.4;0.4;0.0;342.0;181.0;5.0;738;
16/03/2016 11:00;953.4;100.0;8.2;0.0;0.0;340.0;145.0;4.0;810;
16/03/2016 12:00;954.2;100.0;7.9;0.4;0.0;335.0;118.0;3.0;543;
16/03/2016 13:00;955.2;100.0;6.9;1.6;0.0;316.0;93.0;2.0;372;
16/03/2016 14:00;955.6;100.0;4.7;2.4;0.0;278.0;73.0;1.0;265;
16/03/2016 15:00;956.0;100.0;3.6;3.0;0.0;320.0;37.0;1.0;183;
16/03/2016 16:00;956.4;100.0;2.7;2.6;0.0;275.0;35.0;1.0;164;
16/03/2016 17:00;957.0;100.0;2.2;2.4;0.0;218.0;0.0;0.0;136;
16/03/2016 18:00;957.6;100.0;1.6;2.0;0.0;244.0;0.0;0.0;37;
16/03/2016 19:00;958.4;100.0;2.9;1.4;0.0;233.0;0.0;0.0;0;
16/03/2016 20:00;959.1;100.0;2.8;2.0;0.0;219.0;0.0;1.0;0;
16/03/2016 21:00;959.6;100.0;2.5;2.4;0.0;229.0;0.0;1.0;0;
16/03/2016 22:00;960.0;100.0;4.2;1.8;0.0;226.0;0.0;1.0;0;
16/03/2016 23:00;960.6;100.0;3.1;1.6;0.0;233.0;0.0;1.0;0;
17/03/2016 00:00;960.7;100.0;3.0;1.2;0.0;237.0;0.0;1.0;0;
17/03/2016 01:00;960.8;100.0;3.7;1.2;0.0;236.0;0.0;1.0;0;
17/03/2016 02:00;960.7;100.0;3.2;0.6;1.0;222.0;0.0;1.0;0;
17/03/2016 03:00;960.7;100.0;3.8;0.4;1.0;236.0;0.0;1.0;0;
17/03/2016 04:00;960.6;100.0;3.6;0.2;1.0;226.0;0.0;1.0;0;
17/03/2016 05:00;960.6;100.0;3.1;0.4;1.0;236.0;0.0;1.0;0;
17/03/2016 06:00;960.6;100.0;3.3;0.2;1.0;242.0;0.0;0.0;0;
17/03/2016 07:00;960.7;100.0;3.1;0.2;1.0;233.0;0.0;1.0;0;
17/03/2016 08:00;960.8;100.0;3.6;0.2;1.0;239.0;31.0;2.0;0;
17/03/2016 09:00;960.9;100.0;3.5;0.0;2.0;225.0;59.0;1.0;0;
17/03/2016 10:00;961.1;99.0;3.2;0.2;2.0;218.0;91.0;1.0;0;
17/03/2016 11:00;960.8;95.0;3.1;0.0;3.0;229.0;197.0;1.0;0;
17/03/2016 12:00;960.4;92.0;4.4;0.0;3.0;237.0;243.0;2.0;0;
17/03/2016 13:00;960.0;79.0;4.7;0.0;4.0;234.0;261.0;1.0;0;
17/03/2016 14:00;959.1;71.0;4.7;0.0;4.0;226.0;331.0;2.0;0;
17/03/2016 15:00;958.5;71.0;5.5;0.0;4.0;221.0;307.0;3.0;0;
17/03/2016 16:00;957.9;67.0;5.3;0.0;5.0;225.0;245.0;2.0;0;
17/03/2016 17:00;957.4;72.0;5.4;0.0;5.0;226.0;122.0;2.0;0;
17/03/2016 18:00;957.0;78.0;5.5;0.0;5.0;234.0;54.0;2.0;0;
17/03/2016 19:00;956.9;82.0;4.8;0.0;5.0;230.0;0.0;2.0;171;
17/03/2016 20:00;957.0;80.0;5.3;0.0;5.0;234.0;0.0;2.0;0;
17/03/2016 21:00;956.9;79.0;5.1;0.0;5.0;234.0;0.0;2.0;0;
17/03/2016 22:00;956.7;77.0;5.6;0.0;5.0;245.0;0.0;3.0;0;
17/03/2016 23:00;956.7;75.0;5.3;0.0;5.0;239.0;0.0;2.0;0;
18/03/2016 00:00;956.3;77.0;5.3;0.0;5.0;234.0;0.0;2.0;0;
18/03/2016 01:00;955.9;76.0;4.7;0.0;4.0;235.0;0.0;2.0;0;
18/03/2016 02:00;955.7;76.0;4.7;0.0;4.0;237.0;0.0;2.0;0;
18/03/2016 03:00;954.8;72.0;6.2;0.0;4.0;234.0;0.0;3.0;0;
18/03/2016 04:00;954.0;68.0;6.9;0.0;4.0;233.0;0.0;3.0;0;
18/03/2016 05:00;953.5;65.0;7.8;0.0;4.0;235.0;0.0;3.0;0;
18/03/2016 06:00;953.1;64.0;8.2;0.0;4.0;232.0;0.0;4.0;0;
18/03/2016 07:00;953.0;63.0;7.4;0.0;4.0;235.0;27.0;3.0;0;
18/03/2016 08:00;953.0;56.0;8.2;0.0;5.0;233.0;220.0;3.0;244;
18/03/2016 09:00;953.0;46.0;6.8;0.0;6.0;228.0;425.0;3.0;516;
18/03/2016 10:00;952.5;36.0;6.0;0.0;8.0;235.0;603.0;3.0;1447;
18/03/2016 11:00;952.0;30.0;5.6;0.0;10.0;221.0;723.0;1.0;3472;
18/03/2016 12:00;951.9;24.0;2.1;0.0;13.0;66.0;788.0;0.0;7772;
18/03/2016 13:00;951.4;29.0;3.4;0.0;11.0;116.0;807.0;2.0;13206;
18/03/2016 14:00;950.7;28.0;3.2;0.0;11.0;93.0;756.0;1.0;15442;
18/03/2016 15:00;950.3;28.0;3.5;0.0;11.0;124.0;646.0;1.0;14600;
18/03/2016 16:00;949.7;25.0;3.1;0.0;11.0;131.0;490.0;1.0;12200;
18/03/2016 17:00;949.3;30.0;2.3;0.0;11.0;137.0;296.0;1.0;8694;
18/03/2016 18:00;949.3;41.0;2.1;0.0;12.0;175.0;94.0;1.0;4410;
18/03/2016 19:00;949.5;57.0;2.8;0.0;10.0;236.0;0.0;1.0;536;
18/03/2016 20:00;949.8;54.0;4.5;0.0;9.0;237.0;0.0;2.0;0;
18/03/2016 21:00;950.1;57.0;4.9;0.0;9.0;233.0;0.0;2.0;0;
18/03/2016 22:00;950.1;54.0;6.5;0.0;8.0;227.0;0.0;3.0;0;
18/03/2016 23:00;950.2;51.0;7.6;0.0;8.0;235.0;0.0;3.0;0;
19/03/2016 00:00;950.1;49.0;8.3;0.0;8.0;231.0;0.0;3.0;0;
19/03/2016 01:00;949.9;48.0;7.9;0.0;8.0;231.0;0.0;3.0;0;
19/03/2016 02:00;949.9;45.0;6.9;0.0;8.0;231.0;0.0;3.0;0;
19/03/2016 03:00;949.6;44.0;7.8;0.0;8.0;235.0;0.0;3.0;0;
19/03/2016 04:00;949.3;42.0;6.7;0.0;7.0;236.0;0.0;3.0;0;
19/03/2016 05:00;949.2;40.0;6.8;0.0;7.0;236.0;0.0;3.0;0;
19/03/2016 06:00;949.5;45.0;6.6;0.0;7.0;233.0;0.0;2.0;0;
19/03/2016 07:00;949.7;43.0;4.9;0.0;7.0;230.0;37.0;2.0;134;
19/03/2016 08:00;949.9;38.0;4.8;0.0;7.0;231.0;226.0;2.0;1139;
19/03/2016 09:00;950.1;30.0;4.2;0.0;10.0;246.0;430.0;2.0;4771;
19/03/2016 10:00;950.3;24.0;2.6;0.0;12.0;20.0;601.0;1.0;9613;
19/03/2016 11:00;950.4;23.0;3.4;0.0;12.0;143.0;725.0;2.0;13024;
19/03/2016 12:00;950.4;27.0;3.5;0.0;12.0;50.0;796.0;2.0;15334;
19/03/2016 13:00;950.3;20.0;3.4;0.0;13.0;138.0;803.0;2.0;16326;
19/03/2016 14:00;949.8;23.0;2.8;0.0;14.0;146.0;752.0;1.0;16037;
19/03/2016 15:00;949.3;25.0;3.2;0.0;14.0;114.0;641.0;1.0;14808;
19/03/2016 16:00;948.8;22.0;3.7;0.0;15.0;138.0;484.0;1.0;12517;
19/03/2016 17:00;948.6;28.0;2.8;0.0;15.0;117.0;289.0;0.0;8978;
19/03/2016 18:00;948.7;39.0;2.1;0.0;15.0;64.0;92.0;0.0;4592;
19/03/2016 19:00;948.7;55.0;2.2;0.0;14.0;293.0;0.0;1.0;587;
19/03/2016 20:00;949.2;57.0;4.4;0.0;11.0;246.0;0.0;2.0;0;
19/03/2016 21:00;949.5;53.0;3.3;0.0;10.0;237.0;0.0;1.0;0;
19/03/2016 22:00;949.8;56.0;4.3;0.0;9.0;235.0;0.0;2.0;0;
19/03/2016 23:00;949.9;57.0;4.7;0.0;9.0;241.0;0.0;2.0;0;
20/03/2016 00:00;949.9;56.0;6.0;0.0;9.0;237.0;0.0;3.0;0;
20/03/2016 01:00;950.1;56.0;5.5;0.0;9.0;240.0;0.0;2.0;0;
20/03/2016 02:00;950.1;56.0;5.4;0.0;8.0;234.0;0.0;3.0;0;
20/03/2016 03:00;949.8;59.0;4.8;0.0;8.0;261.0;0.0;2.0;0;
20/03/2016 04:00;949.7;57.0;5.0;0.0;8.0;239.0;0.0;2.0;0;
20/03/2016 05:00;949.6;62.0;4.8;0.0;7.0;253.0;0.0;2.0;0;
20/03/2016 06:00;949.8;62.0;4.5;0.0;7.0;233.0;0.0;2.0;0;
20/03/2016 07:00;950.1;63.0;3.1;0.0;7.0;200.0;36.0;0.0;200;
20/03/2016 08:00;950.7;58.0;2.5;0.0;8.0;236.0;146.0;0.0;1547;
20/03/2016 09:00;950.9;48.0;1.8;0.0;10.0;161.0;408.0;0.0;4909;
20/03/2016 10:00;951.2;42.0;2.9;0.0;10.0;86.0;578.0;1.0;9380;
